@relation coletas

@attribute lotacao numeric
@attribute total_segundos numeric
@attribute temp_aparente numeric
@attribute precipitacao numeric
@attribute class {vazio,normal,lotado,superlotado}

@data
8,39504,29.5,0,vazio
7,39505,29.5,0,vazio
8,39506,29.5,0,vazio
8,39507,29.5,0,vazio
8,39508,29.5,0,vazio
9,39509,29.5,0,vazio
9,39510,29.5,0,vazio
9,39511,29.5,0,vazio
9,39512,29.5,0,vazio
9,39513,29.5,0,vazio
9,39514,29.5,0,vazio
9,39515,29.5,0,vazio
8,39516,29.5,0,vazio
8,39517,29.51,0,vazio
8,39518,29.51,0,vazio
8,39519,29.51,0,vazio
8,39520,29.51,0,vazio
8,39521,29.51,0,vazio
8,39522,29.51,0,vazio
8,39523,29.51,0,vazio
8,39524,29.51,0,vazio
8,39525,29.51,0,vazio
8,39526,29.51,0,vazio
8,39527,29.51,0,vazio
8,39528,29.51,0,vazio
8,39529,29.51,0,vazio
8,39530,29.51,0,vazio
8,39531,29.51,0,vazio
7,39532,29.51,0,vazio
7,39533,29.51,0,vazio
7,39534,29.51,0,vazio
7,39535,29.51,0,vazio
7,39536,29.51,0,vazio
7,39537,29.51,0,vazio
7,39538,29.51,0,vazio
8,39539,29.51,0,vazio
8,39540,29.51,0,vazio
8,39541,29.51,0,vazio
8,39542,29.51,0,vazio
8,39543,29.51,0,vazio
8,39544,29.51,0,vazio
9,39545,29.51,0,vazio
9,39546,29.51,0,vazio
9,39547,29.51,0,vazio
9,39548,29.51,0,vazio
8,39549,29.51,0,vazio
9,39550,29.51,0,vazio
9,39551,29.51,0,vazio
10,39552,29.51,0,vazio
10,39553,29.51,0,vazio
10,39554,29.51,0,vazio
10,39555,29.51,0,vazio
10,39556,29.51,0,vazio
10,39557,29.51,0,vazio
11,39558,29.51,0,vazio
11,39559,29.51,0,vazio
11,39560,29.51,0,vazio
11,39561,29.51,0,vazio
11,39562,29.51,0,vazio
11,39563,29.51,0,vazio
11,39564,29.51,0,vazio
12,39565,29.51,0,vazio
13,39566,29.51,0,vazio
13,39567,29.51,0,vazio
13,39568,29.51,0,vazio
13,39569,29.51,0,vazio
14,39570,29.51,0,vazio
14,39571,29.51,0,vazio
14,39572,29.51,0,vazio
14,39573,29.51,0,vazio
13,39574,29.51,0,vazio
12,39575,29.51,0,vazio
12,39576,29.51,0,vazio
11,39577,29.52,0,vazio
12,39578,29.52,0,vazio
14,39579,29.52,0,vazio
13,39580,29.52,0,vazio
13,39581,29.52,0,vazio
13,39582,29.52,0,vazio
13,39583,29.52,0,vazio
15,39584,29.52,0,vazio
15,39585,29.52,0,vazio
14,39586,29.52,0,vazio
14,39587,29.52,0,vazio
13,39588,29.52,0,vazio
12,39589,29.52,0,vazio
12,39590,29.52,0,vazio
12,39591,29.52,0,vazio
12,39592,29.52,0,vazio
12,39593,29.52,0,vazio
10,39594,29.52,0,vazio
10,39595,29.52,0,vazio
10,39596,29.52,0,vazio
11,39597,29.52,0,vazio
11,39598,29.52,0,vazio
11,39599,29.52,0,vazio
11,39600,29.52,0,vazio
11,39601,29.52,0,vazio
11,39602,29.52,0,vazio
11,39603,29.52,0,vazio
11,39604,29.52,0,vazio
11,39605,29.52,0,vazio
11,39606,29.52,0,vazio
10,39607,29.52,0,vazio
10,39608,29.52,0,vazio
10,39609,29.52,0,vazio
10,39610,29.52,0,vazio
11,39611,29.52,0,vazio
11,39612,29.52,0,vazio
10,39613,29.52,0,vazio
10,39614,29.52,0,vazio
11,39615,29.52,0,vazio
15,39616,29.52,0,vazio
15,39617,29.52,0,vazio
15,39618,29.52,0,vazio
15,39619,29.52,0,vazio
16,39620,29.52,0,vazio
16,39621,29.52,0,vazio
17,39622,29.52,0,vazio
17,39623,29.52,0,vazio
16,39624,29.52,0,vazio
16,39625,29.52,0,vazio
12,39626,29.52,0,vazio
12,39627,29.52,0,vazio
12,39628,29.52,0,vazio
13,39629,29.52,0,vazio
12,39630,29.52,0,vazio
11,39631,29.52,0,vazio
14,39632,29.52,0,vazio
14,39633,29.52,0,vazio
14,39634,29.52,0,vazio
13,39635,29.52,0,vazio
13,39636,29.52,0,vazio
13,39637,29.53,0,vazio
13,39638,29.53,0,vazio
12,39639,29.53,0,vazio
13,39640,29.53,0,vazio
13,39641,29.53,0,vazio
9,39642,29.53,0,vazio
9,39643,29.53,0,vazio
14,39644,29.53,0,vazio
14,39645,29.53,0,vazio
14,39646,29.53,0,vazio
14,39647,29.53,0,vazio
14,39648,29.53,0,vazio
14,39649,29.53,0,vazio
13,39650,29.53,0,vazio
13,39651,29.53,0,vazio
13,39652,29.53,0,vazio
13,39653,29.53,0,vazio
8,39654,29.53,0,vazio
9,39655,29.53,0,vazio
9,39656,29.53,0,vazio
9,39657,29.53,0,vazio
9,39658,29.53,0,vazio
11,39659,29.53,0,vazio
11,39660,29.53,0,vazio
11,39661,29.53,0,vazio
11,39662,29.53,0,vazio
11,39663,29.53,0,vazio
10,39664,29.53,0,vazio
9,39665,29.53,0,vazio
9,39666,29.53,0,vazio
9,39667,29.53,0,vazio
9,39668,29.53,0,vazio
7,39669,29.53,0,vazio
13,39670,29.53,0,vazio
13,39671,29.53,0,vazio
13,39672,29.53,0,vazio
13,39673,29.53,0,vazio
13,39674,29.53,0,vazio
13,39675,29.53,0,vazio
13,39676,29.53,0,vazio
13,39677,29.53,0,vazio
13,39678,29.53,0,vazio
13,39679,29.53,0,vazio
7,39680,29.53,0,vazio
7,39681,29.53,0,vazio
7,39682,29.53,0,vazio
7,39683,29.53,0,vazio
8,39684,29.53,0,vazio
8,39685,29.53,0,vazio
8,39686,29.53,0,vazio
8,39687,29.53,0,vazio
8,39688,29.53,0,vazio
8,39689,29.53,0,vazio
8,39690,29.53,0,vazio
8,39691,29.53,0,vazio
8,39692,29.53,0,vazio
8,39693,29.53,0,vazio
7,39694,29.53,0,vazio
7,39695,29.53,0,vazio
7,39696,29.53,0,vazio
7,39697,29.56,0,vazio
7,39698,29.56,0,vazio
7,39699,29.56,0,vazio
7,39700,29.56,0,vazio
7,39701,29.56,0,vazio
7,39702,29.56,0,vazio
7,39703,29.56,0,vazio
11,39704,29.56,0,vazio
11,39705,29.56,0,vazio
11,39706,29.56,0,vazio
11,39707,29.56,0,vazio
11,39708,29.56,0,vazio
11,39709,29.56,0,vazio
11,39710,29.56,0,vazio
11,39711,29.56,0,vazio
11,39712,29.56,0,vazio
11,39713,29.56,0,vazio
7,39714,29.56,0,vazio
7,39715,29.56,0,vazio
12,39716,29.56,0,vazio
12,39717,29.56,0,vazio
12,39718,29.56,0,vazio
11,39719,29.56,0,vazio
11,39720,29.56,0,vazio
11,39721,29.56,0,vazio
11,39722,29.56,0,vazio
11,39723,29.56,0,vazio
11,39724,29.56,0,vazio
11,39725,29.56,0,vazio
6,39726,29.56,0,vazio
10,39727,29.56,0,vazio
10,39728,29.56,0,vazio
11,39729,29.56,0,vazio
11,39730,29.56,0,vazio
11,39731,29.56,0,vazio
11,39732,29.56,0,vazio
11,39733,29.56,0,vazio
11,39734,29.56,0,vazio
11,39735,29.56,0,vazio
11,39736,29.56,0,vazio
7,39737,29.56,0,vazio
7,39738,29.56,0,vazio
7,39739,29.56,0,vazio
7,39740,29.56,0,vazio
7,39741,29.56,0,vazio
7,39742,29.56,0,vazio
7,39743,29.56,0,vazio
7,39744,29.56,0,vazio
7,39745,29.56,0,vazio
7,39746,29.56,0,vazio
7,39747,29.56,0,vazio
7,39748,29.56,0,vazio
10,39749,29.56,0,vazio
10,39750,29.56,0,vazio
11,39751,29.56,0,vazio
11,39752,29.56,0,vazio
11,39753,29.56,0,vazio
11,39754,29.56,0,vazio
11,39755,29.56,0,vazio
12,39756,29.56,0,vazio
12,39757,29.58,0,vazio
12,39758,29.58,0,vazio
9,39759,29.58,0,vazio
12,39760,29.58,0,vazio
11,39761,29.58,0,vazio
11,39762,29.58,0,vazio
11,39763,29.58,0,vazio
12,39764,29.58,0,vazio
12,39765,29.58,0,vazio
11,39766,29.58,0,vazio
11,39767,29.58,0,vazio
11,39768,29.58,0,vazio
11,39769,29.58,0,vazio
8,39770,29.58,0,vazio
8,39771,29.58,0,vazio
8,39772,29.58,0,vazio
8,39773,29.58,0,vazio
8,39774,29.58,0,vazio
8,39775,29.58,0,vazio
8,39776,29.58,0,vazio
8,39777,29.58,0,vazio
8,39778,29.58,0,vazio
9,39779,29.58,0,vazio
9,39780,29.58,0,vazio
10,39781,29.58,0,vazio
12,39782,29.58,0,vazio
12,39783,29.58,0,vazio
12,39784,29.58,0,vazio
12,39785,29.58,0,vazio
12,39786,29.58,0,vazio
12,39787,29.58,0,vazio
11,39788,29.58,0,vazio
11,39789,29.58,0,vazio
11,39790,29.58,0,vazio
10,39791,29.58,0,vazio
8,39792,29.58,0,vazio
8,39793,29.58,0,vazio
8,39794,29.58,0,vazio
9,39795,29.58,0,vazio
9,39796,29.58,0,vazio
9,39797,29.58,0,vazio
8,39798,29.58,0,vazio
8,39799,29.58,0,vazio
8,39800,29.58,0,vazio
8,39801,29.58,0,vazio
8,39802,29.58,0,vazio
11,39803,29.58,0,vazio
12,39804,29.58,0,vazio
11,39805,29.58,0,vazio
11,39806,29.58,0,vazio
11,39807,29.58,0,vazio
11,39808,29.58,0,vazio
12,39809,29.58,0,vazio
11,39810,29.58,0,vazio
11,39811,29.58,0,vazio
11,39812,29.58,0,vazio
8,39813,29.58,0,vazio
7,39814,29.58,0,vazio
7,39815,29.58,0,vazio
7,39816,29.58,0,vazio
7,39817,29.6,0,vazio
7,39818,29.6,0,vazio
7,39819,29.6,0,vazio
7,39820,29.6,0,vazio
7,39821,29.6,0,vazio
6,39822,29.6,0,vazio
6,39823,29.6,0,vazio
9,39824,29.6,0,vazio
9,39825,29.6,0,vazio
9,39826,29.6,0,vazio
9,39827,29.6,0,vazio
9,39828,29.6,0,vazio
9,39829,29.6,0,vazio
9,39830,29.6,0,vazio
9,39831,29.6,0,vazio
9,39832,29.6,0,vazio
9,39833,29.6,0,vazio
6,39834,29.6,0,vazio
6,39835,29.6,0,vazio
6,39836,29.6,0,vazio
5,39837,29.6,0,vazio
5,39838,29.6,0,vazio
5,39839,29.6,0,vazio
5,39840,29.6,0,normal
5,39841,29.6,0,normal
5,39842,29.6,0,normal
6,39843,29.6,0,normal
6,39844,29.6,0,normal
6,39845,29.6,0,normal
9,39846,29.6,0,normal
9,39847,29.6,0,normal
9,39848,29.6,0,normal
9,39849,29.6,0,normal
9,39850,29.6,0,normal
9,39851,29.6,0,normal
9,39852,29.6,0,normal
8,39853,29.6,0,normal
9,39854,29.6,0,normal
9,39855,29.6,0,normal
6,39856,29.6,0,normal
6,39857,29.6,0,normal
6,39858,29.6,0,normal
6,39859,29.6,0,normal
6,39860,29.6,0,normal
6,39861,29.6,0,normal
6,39862,29.6,0,normal
6,39863,29.6,0,normal
5,39864,29.6,0,normal
8,39865,29.6,0,normal
8,39866,29.6,0,normal
8,39867,29.6,0,normal
8,39868,29.6,0,normal
9,39869,29.6,0,normal
9,39870,29.6,0,normal
9,39871,29.6,0,normal
9,39872,29.6,0,normal
10,39873,29.6,0,normal
10,39874,29.6,0,normal
7,39875,29.6,0,normal
7,39876,29.6,0,normal
7,39877,29.62,0,normal
7,39878,29.62,0,normal
7,39879,29.62,0,normal
7,39880,29.62,0,normal
7,39881,29.62,0,normal
7,39882,29.62,0,normal
7,39883,29.62,0,normal
8,39884,29.62,0,normal
8,39885,29.62,0,normal
8,39886,29.62,0,normal
8,39887,29.62,0,normal
12,39888,29.62,0,normal
12,39889,29.62,0,normal
12,39890,29.62,0,normal
12,39891,29.62,0,normal
12,39892,29.62,0,normal
12,39893,29.62,0,normal
11,39894,29.62,0,normal
13,39895,29.62,0,normal
13,39896,29.62,0,normal
13,39897,29.62,0,normal
9,39898,29.62,0,normal
9,39899,29.62,0,normal
9,39900,29.62,0,normal
9,39901,29.62,0,normal
9,39902,29.62,0,normal
12,39903,29.62,0,normal
12,39904,29.62,0,normal
10,39905,29.62,0,normal
10,39906,29.62,0,normal
10,39907,29.62,0,normal
10,39908,29.62,0,normal
9,39909,29.62,0,normal
11,39910,29.62,0,normal
11,39911,29.62,0,normal
11,39912,29.62,0,normal
8,39913,29.62,0,normal
11,39914,29.62,0,normal
11,39915,29.62,0,normal
11,39916,29.62,0,normal
11,39917,29.62,0,normal
12,39918,29.62,0,normal
12,39919,29.62,0,normal
10,39920,29.62,0,normal
10,39921,29.62,0,normal
11,39922,29.62,0,normal
11,39923,29.62,0,normal
8,39924,29.62,0,normal
12,39925,29.62,0,normal
12,39926,29.62,0,normal
12,39927,29.62,0,normal
12,39928,29.62,0,normal
12,39929,29.62,0,normal
12,39930,29.62,0,normal
2,44314,30.52,0,superlotado
3,44315,30.52,0,superlotado
7,44316,30.52,0,superlotado
8,44317,30.52,0,superlotado
10,44318,30.52,0,superlotado
12,44319,30.52,0,superlotado
15,44320,30.52,0,superlotado
15,44321,30.52,0,superlotado
16,44322,30.52,0,superlotado
16,44323,30.52,0,superlotado
14,44324,30.52,0,superlotado
14,44325,30.52,0,superlotado
11,44326,30.52,0,superlotado
11,44327,30.52,0,superlotado
11,44328,30.52,0,superlotado
12,44329,30.52,0,superlotado
14,44330,30.52,0,superlotado
18,44331,30.52,0,superlotado
21,44332,30.52,0,superlotado
22,44333,30.52,0,superlotado
23,44334,30.52,0,superlotado
27,44335,30.52,0,superlotado
30,44336,30.52,0,superlotado
33,44337,30.52,0,superlotado
34,44338,30.52,0,superlotado
33,44339,30.52,0,superlotado
32,44340,30.52,0,superlotado
28,44341,30.52,0,superlotado
27,44342,30.52,0,superlotado
27,44343,30.52,0,superlotado
26,44344,30.52,0,superlotado
23,44345,30.52,0,superlotado
20,44346,30.52,0,superlotado
22,44347,30.52,0,superlotado
22,44348,30.52,0,superlotado
24,44349,30.52,0,superlotado
27,44350,30.52,0,superlotado
28,44351,30.52,0,superlotado
28,44352,30.52,0,superlotado
29,44353,30.54,0,superlotado
31,44354,30.54,0,superlotado
31,44355,30.54,0,superlotado
31,44356,30.54,0,superlotado
33,44357,30.54,0,superlotado
32,44358,30.54,0,superlotado
29,44359,30.54,0,superlotado
27,44360,30.54,0,superlotado
27,44361,30.54,0,superlotado
28,44362,30.54,0,superlotado
31,44363,30.54,0,superlotado
31,44364,30.54,0,superlotado
32,44365,30.54,0,superlotado
34,44366,30.54,0,superlotado
34,44367,30.54,0,superlotado
31,44368,30.54,0,superlotado
31,44369,30.54,0,superlotado
30,44370,30.54,0,superlotado
31,44371,30.54,0,superlotado
31,44372,30.54,0,superlotado
28,44373,30.54,0,superlotado
30,44374,30.54,0,superlotado
30,44375,30.54,0,superlotado
28,44376,30.54,0,superlotado
30,44377,30.54,0,superlotado
30,44378,30.54,0,superlotado
31,44379,30.54,0,superlotado
31,44380,30.54,0,superlotado
31,44381,30.54,0,superlotado
29,44382,30.54,0,superlotado
29,44383,30.54,0,superlotado
26,44384,30.54,0,superlotado
25,44385,30.54,0,superlotado
26,44386,30.54,0,superlotado
25,44387,30.54,0,superlotado
26,44388,30.54,0,superlotado
26,44389,30.54,0,superlotado
27,44390,30.54,0,superlotado
27,44391,30.54,0,superlotado
27,44392,30.54,0,superlotado
31,44393,30.54,0,superlotado
32,44394,30.54,0,superlotado
33,44395,30.54,0,superlotado
32,44396,30.54,0,superlotado
31,44397,30.54,0,superlotado
35,44398,30.54,0,superlotado
35,44399,30.54,0,superlotado
34,44400,30.54,0,superlotado
35,44401,30.54,0,superlotado
35,44402,30.54,0,superlotado
33,44403,30.54,0,superlotado
37,44404,30.54,0,superlotado
34,44405,30.54,0,superlotado
34,44406,30.54,0,superlotado
35,44407,30.54,0,superlotado
31,44408,30.54,0,superlotado
34,44409,30.54,0,superlotado
34,44410,30.54,0,superlotado
34,44411,30.54,0,superlotado
35,44412,30.54,0,superlotado
36,44413,30.57,0,superlotado
32,44414,30.57,0,superlotado
33,44415,30.57,0,superlotado
36,44416,30.57,0,superlotado
37,44417,30.57,0,superlotado
38,44418,30.57,0,superlotado
34,44419,30.57,0,superlotado
36,44420,30.57,0,superlotado
37,44421,30.57,0,superlotado
38,44422,30.57,0,superlotado
40,44423,30.57,0,superlotado
41,44424,30.57,0,superlotado
40,44425,30.57,0,superlotado
41,44426,30.57,0,superlotado
38,44427,30.57,0,superlotado
39,44428,30.57,0,superlotado
38,44429,30.57,0,superlotado
36,44430,30.57,0,superlotado
38,44431,30.57,0,superlotado
37,44432,30.57,0,superlotado
34,44433,30.57,0,superlotado
35,44434,30.57,0,superlotado
37,44435,30.57,0,superlotado
37,44436,30.57,0,superlotado
39,44437,30.57,0,superlotado
37,44438,30.57,0,superlotado
37,44439,30.57,0,superlotado
39,44440,30.57,0,superlotado
36,44441,30.57,0,superlotado
38,44442,30.57,0,superlotado
38,44443,30.57,0,superlotado
38,44444,30.57,0,superlotado
38,44445,30.57,0,superlotado
41,44446,30.57,0,superlotado
41,44447,30.57,0,superlotado
41,44448,30.57,0,superlotado
41,44449,30.57,0,superlotado
39,44450,30.57,0,superlotado
40,44451,30.57,0,superlotado
40,44452,30.57,0,superlotado
39,44453,30.57,0,superlotado
39,44454,30.57,0,superlotado
36,44455,30.57,0,superlotado
40,44456,30.57,0,superlotado
43,44457,30.57,0,superlotado
41,44458,30.57,0,superlotado
43,44459,30.57,0,superlotado
44,44460,30.57,0,superlotado
43,44461,30.57,0,superlotado
40,44462,30.57,0,superlotado
39,44463,30.57,0,superlotado
40,44464,30.57,0,superlotado
40,44465,30.57,0,superlotado
36,44466,30.57,0,superlotado
31,44467,30.57,0,superlotado
32,44468,30.57,0,superlotado
33,44469,30.57,0,superlotado
32,44470,30.57,0,superlotado
32,44471,30.57,0,superlotado
32,44472,30.57,0,superlotado
34,44473,30.59,0,superlotado
32,44474,30.59,0,superlotado
32,44475,30.59,0,superlotado
31,44476,30.59,0,superlotado
33,44477,30.59,0,superlotado
32,44478,30.59,0,superlotado
32,44479,30.59,0,superlotado
31,44480,30.59,0,superlotado
32,44481,30.59,0,superlotado
31,44482,30.59,0,superlotado
32,44483,30.59,0,superlotado
31,44484,30.59,0,superlotado
31,44485,30.59,0,superlotado
33,44486,30.59,0,superlotado
32,44487,30.59,0,superlotado
32,44488,30.59,0,superlotado
30,44489,30.59,0,superlotado
34,44490,30.59,0,superlotado
35,44491,30.59,0,superlotado
37,44492,30.59,0,superlotado
38,44493,30.59,0,superlotado
39,44494,30.59,0,superlotado
39,44495,30.59,0,superlotado
39,44496,30.59,0,superlotado
39,44497,30.59,0,superlotado
38,44498,30.59,0,superlotado
38,44499,30.59,0,superlotado
35,44500,30.59,0,superlotado
38,44501,30.59,0,superlotado
39,44502,30.59,0,superlotado
37,44503,30.59,0,superlotado
37,44504,30.59,0,superlotado
37,44505,30.59,0,superlotado
38,44506,30.59,0,superlotado
39,44507,30.59,0,superlotado
40,44508,30.59,0,superlotado
40,44509,30.59,0,superlotado
41,44510,30.59,0,superlotado
40,44511,30.59,0,superlotado
40,44512,30.59,0,superlotado
38,44513,30.59,0,superlotado
37,44514,30.59,0,superlotado
36,44515,30.59,0,superlotado
35,44516,30.59,0,superlotado
33,44517,30.59,0,superlotado
32,44518,30.59,0,superlotado
34,44519,30.59,0,superlotado
35,44520,30.59,0,superlotado
31,44521,30.59,0,superlotado
32,44522,30.59,0,superlotado
32,44523,30.59,0,superlotado
32,44524,30.59,0,superlotado
32,44525,30.59,0,superlotado
34,44526,30.59,0,superlotado
34,44527,30.59,0,superlotado
32,44528,30.59,0,superlotado
29,44529,30.59,0,superlotado
29,44530,30.59,0,superlotado
29,44531,30.59,0,superlotado
29,44532,30.59,0,superlotado
29,44533,30.61,0,superlotado
29,44534,30.61,0,superlotado
28,44535,30.61,0,superlotado
26,44536,30.61,0,superlotado
26,44537,30.61,0,superlotado
25,44538,30.61,0,superlotado
25,44539,30.61,0,superlotado
22,44540,30.61,0,superlotado
23,44541,30.61,0,superlotado
22,44542,30.61,0,superlotado
22,44543,30.61,0,superlotado
22,44544,30.61,0,superlotado
21,44545,30.61,0,superlotado
21,44546,30.61,0,superlotado
22,44547,30.61,0,superlotado
23,44548,30.61,0,superlotado
24,44549,30.61,0,superlotado
22,44550,30.61,0,superlotado
21,44551,30.61,0,superlotado
21,44552,30.61,0,superlotado
20,44553,30.61,0,superlotado
20,44554,30.61,0,superlotado
20,44555,30.61,0,superlotado
22,44556,30.61,0,superlotado
21,44557,30.61,0,superlotado
22,44558,30.61,0,superlotado
21,44559,30.61,0,superlotado
22,44560,30.61,0,superlotado
22,44561,30.61,0,superlotado
23,44562,30.61,0,superlotado
23,44563,30.61,0,superlotado
23,44564,30.61,0,superlotado
22,44565,30.61,0,superlotado
20,44566,30.61,0,superlotado
21,44567,30.61,0,superlotado
21,44568,30.61,0,superlotado
21,44569,30.61,0,superlotado
20,44570,30.61,0,superlotado
20,44571,30.61,0,superlotado
23,44572,30.61,0,superlotado
24,44573,30.61,0,superlotado
24,44574,30.61,0,superlotado
26,44575,30.61,0,superlotado
26,44576,30.61,0,superlotado
27,44577,30.61,0,superlotado
25,44578,30.61,0,superlotado
25,44579,30.61,0,superlotado
25,44580,30.61,0,superlotado
27,44581,30.61,0,superlotado
25,44582,30.61,0,superlotado
26,44583,30.61,0,superlotado
26,44584,30.61,0,superlotado
24,44585,30.61,0,superlotado
27,44586,30.61,0,superlotado
30,44587,30.61,0,superlotado
32,44588,30.61,0,superlotado
33,44589,30.61,0,superlotado
36,44590,30.61,0,superlotado
36,44591,30.61,0,superlotado
35,44592,30.61,0,superlotado
34,44593,30.63,0,superlotado
34,44594,30.63,0,superlotado
35,44595,30.63,0,superlotado
36,44596,30.63,0,superlotado
36,44597,30.63,0,superlotado
33,44598,30.63,0,superlotado
32,44599,30.63,0,superlotado
34,44600,30.63,0,superlotado
35,44601,30.63,0,superlotado
34,44602,30.63,0,superlotado
35,44603,30.63,0,superlotado
35,44604,30.63,0,superlotado
36,44605,30.63,0,superlotado
33,44606,30.63,0,superlotado
30,44607,30.63,0,superlotado
30,44608,30.63,0,superlotado
30,44609,30.63,0,superlotado
28,44610,30.63,0,superlotado
26,44611,30.63,0,superlotado
26,44612,30.63,0,superlotado
25,44613,30.63,0,superlotado
24,44614,30.63,0,superlotado
25,44615,30.63,0,superlotado
29,44616,30.63,0,superlotado
31,44617,30.63,0,superlotado
31,44618,30.63,0,superlotado
31,44619,30.63,0,superlotado
33,44620,30.63,0,superlotado
35,44621,30.63,0,superlotado
36,44622,30.63,0,superlotado
37,44623,30.63,0,superlotado
37,44624,30.63,0,superlotado
37,44625,30.63,0,superlotado
35,44626,30.63,0,superlotado
34,44627,30.63,0,superlotado
37,44628,30.63,0,superlotado
36,44629,30.63,0,superlotado
34,44630,30.63,0,superlotado
33,44631,30.63,0,superlotado
35,44632,30.63,0,superlotado
36,44633,30.63,0,superlotado
36,44634,30.63,0,superlotado
35,44635,30.63,0,superlotado
36,44636,30.63,0,superlotado
37,44637,30.63,0,superlotado
35,44638,30.63,0,superlotado
35,44639,30.63,0,superlotado
35,44640,30.63,0,superlotado
36,44641,30.63,0,superlotado
33,44642,30.63,0,superlotado
31,44643,30.63,0,superlotado
30,44644,30.63,0,superlotado
29,44645,30.63,0,superlotado
28,44646,30.63,0,superlotado
29,44647,30.63,0,superlotado
27,44648,30.63,0,superlotado
27,44649,30.63,0,superlotado
28,44650,30.63,0,superlotado
29,44651,30.63,0,superlotado
29,44652,30.63,0,superlotado
29,44653,30.65,0,superlotado
29,44654,30.65,0,superlotado
29,44655,30.65,0,superlotado
29,44656,30.65,0,superlotado
30,44657,30.65,0,superlotado
29,44658,30.65,0,superlotado
29,44659,30.65,0,superlotado
28,44660,30.65,0,superlotado
27,44661,30.65,0,superlotado
24,44662,30.65,0,superlotado
24,44663,30.65,0,superlotado
22,44664,30.65,0,superlotado
22,44665,30.65,0,superlotado
22,44666,30.65,0,superlotado
22,44667,30.65,0,superlotado
21,44668,30.65,0,superlotado
21,44669,30.65,0,superlotado
23,44670,30.65,0,superlotado
23,44671,30.65,0,superlotado
22,44672,30.65,0,superlotado
22,44673,30.65,0,superlotado
25,44674,30.65,0,superlotado
25,44675,30.65,0,superlotado
1,49701,32.48,0,lotado
2,49702,32.48,0,lotado
2,49703,32.48,0,lotado
2,49704,32.48,0,lotado
2,49705,32.48,0,lotado
2,49706,32.48,0,lotado
2,49707,32.48,0,lotado
2,49708,32.48,0,lotado
2,49709,32.48,0,lotado
2,49710,32.48,0,lotado
1,49711,32.48,0,lotado
2,49714,32.48,0,lotado
2,49715,32.48,0,lotado
2,49716,32.48,0,lotado
2,49717,32.48,0,lotado
3,49718,32.48,0,lotado
3,49719,32.48,0,lotado
3,49720,32.48,0,lotado
3,49721,32.48,0,lotado
3,49722,32.48,0,lotado
3,49723,32.48,0,lotado
5,49724,32.48,0,lotado
7,49725,32.48,0,lotado
7,49726,32.48,0,lotado
7,49727,32.48,0,lotado
8,49728,32.48,0,lotado
9,49729,32.48,0,lotado
10,49730,32.48,0,lotado
10,49731,32.48,0,lotado
10,49732,32.48,0,lotado
10,49733,32.48,0,lotado
11,49734,32.48,0,lotado
11,49735,32.48,0,lotado
15,49736,32.48,0,lotado
15,49737,32.48,0,lotado
16,49738,32.48,0,lotado
16,49739,32.48,0,lotado
18,49740,32.5,0,lotado
18,49741,32.5,0,lotado
18,49742,32.5,0,lotado
18,49743,32.5,0,lotado
18,49744,32.5,0,lotado
19,49745,32.5,0,lotado
15,49746,32.5,0,lotado
15,49747,32.5,0,lotado
15,49748,32.5,0,lotado
16,49749,32.5,0,lotado
13,49750,32.5,0,lotado
13,49751,32.5,0,lotado
13,49752,32.5,0,lotado
13,49753,32.5,0,lotado
13,49754,32.5,0,lotado
12,49755,32.5,0,lotado
12,49756,32.5,0,lotado
13,49757,32.5,0,lotado
13,49758,32.5,0,lotado
13,49759,32.5,0,lotado
19,49760,32.5,0,lotado
19,49761,32.5,0,lotado
20,49762,32.5,0,lotado
22,49763,32.5,0,lotado
22,49764,32.5,0,lotado
22,49765,32.5,0,lotado
22,49766,32.5,0,lotado
26,49767,32.5,0,lotado
26,49768,32.5,0,lotado
26,49769,32.5,0,lotado
21,49770,32.5,0,lotado
21,49771,32.5,0,lotado
20,49772,32.5,0,lotado
16,49773,32.5,0,lotado
16,49774,32.5,0,lotado
17,49775,32.5,0,lotado
22,49776,32.5,0,lotado
17,49777,32.5,0,lotado
20,49778,32.5,0,lotado
20,49779,32.5,0,lotado
19,49780,32.5,0,lotado
19,49781,32.5,0,lotado
19,49782,32.5,0,lotado
19,49783,32.5,0,lotado
19,49784,32.5,0,lotado
18,49785,32.5,0,lotado
14,49786,32.5,0,lotado
14,49787,32.5,0,lotado
11,49788,32.5,0,lotado
11,49789,32.5,0,lotado
12,49790,32.5,0,lotado
14,49791,32.5,0,lotado
14,49792,32.5,0,lotado
14,49793,32.5,0,lotado
14,49794,32.5,0,lotado
15,49795,32.5,0,lotado
14,49796,32.5,0,lotado
14,49797,32.5,0,lotado
14,49798,32.5,0,lotado
15,49799,32.5,0,lotado
14,49800,32.52,0,lotado
13,49801,32.52,0,lotado
13,49802,32.52,0,lotado
13,49803,32.52,0,lotado
13,49804,32.52,0,lotado
17,49805,32.52,0,lotado
17,49806,32.52,0,lotado
17,49807,32.52,0,lotado
17,49808,32.52,0,lotado
16,49809,32.52,0,lotado
16,49810,32.52,0,lotado
16,49811,32.52,0,lotado
16,49812,32.52,0,lotado
16,49813,32.52,0,lotado
16,49814,32.52,0,lotado
12,49815,32.52,0,lotado
12,49816,32.52,0,lotado
12,49817,32.52,0,lotado
12,49818,32.52,0,lotado
12,49819,32.52,0,lotado
12,49820,32.52,0,lotado
12,49821,32.52,0,lotado
11,49822,32.52,0,lotado
